date,open,high,low,close,volume,EMA_5,EMA_10,EMA_20,EMA_30,EMA_60,diff_vmvg5,diff_vmvg10,diff_vmvg20,diff_vmvg30,diff_vmvg60,diffupper20,difflower20,diffupper60,difflower60,RSI_5,RSI_10,RSI_20,open_chg,high_chg,low_chg,close_chg,predict,close_rsi,profit,advantage,price_change,buy,sell,drawdown
2023-04-26,7.12,7.15,6.89,6.97,17010620,7.225953136887618,7.2805253207117016,7.259627748187627,7.282240077327918,7.303243835820302,0.9324571076380734,0.6708576706426179,0.7499661451116402,0.7953753756370118,0.7247044379431334,0.8696075074971912,1.1372369585818947,0.8044297308478269,1.0807078043500515,0.2590651881493115,0.4022955941388306,0.4475933427921979,0.0028169014084507005,0.007042253521126751,-0.029577464788732355,-0.018309859154929553,-0.9531861,,0.0,0.0,0.0,0,0,0.0
2023-04-27,6.81,6.99,6.79,6.94,15363203,7.1306354245917465,7.2186116260368465,7.2291870102649955,7.260160072339021,7.29133420185898,0.8907377049096308,0.6023291004077207,0.712119832186887,0.7214145577401855,0.6621654013349461,0.8662539432823232,1.1265333165250677,0.8029764363035186,1.0793454593450598,0.24757099205079214,0.3943041219047162,0.44341479403492967,-0.022955523672883782,0.0028694404591105283,-0.0258249641319942,-0.00430416068866557,-1.1095624,,0.0,0.00430416068866557,-0.00430416068866557,0,0,0.0
2023-04-28,6.92,7.11,6.88,6.96,7964528,7.073756949727831,7.171591330393783,7.20355015214452,7.240794906381665,7.280470785404587,0.5214096854240052,0.36545055207050275,0.39087351265481135,0.3842032012548371,0.34970713404437653,0.8699550811358425,1.1204866126143829,0.8083732274032972,1.0845994337916198,0.27439886559285287,0.4030874371287897,0.44703741368891875,-0.0028818443804035088,0.02449567723342949,-0.008645533141210415,0.0028818443804032867,-1.0283504,,0.0,0.001434720229555153,-0.001434720229555153,0,0,0.0
2023-05-02,7.0,7.13,6.83,6.96,6780700,7.035837966485221,7.133120179413095,7.180354899559328,7.222679105969945,7.269963546538863,0.5015747859382564,0.4020773839122464,0.339018697502924,0.3300430691903421,0.30562716338062085,0.8713116537471349,1.1114583482943783,0.8134308026534163,1.0846220787599283,0.27439886559285287,0.4030874371287897,0.44703741368891875,0.005747126436781658,0.024425287356321768,-0.01867816091954022,0.0,-0.85223407,,0.0,0.001434720229555153,-0.001434720229555153,0,0,0.0
2023-05-03,6.87,7.03,6.79,6.86,5765250,6.977225310990147,7.08346196497435,7.149844909125106,7.199280453971885,7.25652211878349,0.5382935231418344,0.38058134472880906,0.288453492976505,0.2807316172927591,0.25982897102771,0.8594094968535377,1.0917004566221493,0.8067746761569992,1.0695343431457978,0.21461641790201522,0.36997009618531124,0.43147871567345936,-0.012931034482758563,0.010057471264367956,-0.02442528735632188,-0.014367816091953922,-0.7532863,,0.0,0.015781922525107572,-0.015781922525107572,0,0,0.0
2023-05-04,6.85,7.09,6.85,6.96,8306837,6.971483540660098,7.0610143349790135,7.1317644415893815,7.183843005328538,7.246800082102064,0.9428115880025676,0.6135100610274539,0.428270362083558,0.4213897100474636,0.3859058923165756,0.8722241736626517,1.1041660024026145,0.821247850395613,1.08708804362169,0.3827220176285973,0.4226731124278965,0.4515708603377601,-0.001457725947521915,0.03352769679300294,-0.001457725947521915,0.014577259475218707,-0.41115305,,0.0,0.001434720229555153,-0.001434720229555153,0,0,0.0
2023-05-05,6.99,7.06,6.85,6.96,4512500,6.967655693773399,7.042648092255556,7.115405923342774,7.1694015211137945,7.237396800721668,0.6786330474668274,0.37844537412826845,0.24454462704292115,0.23448893989389905,0.21538943061381186,0.8750900148073674,1.0918447759974879,0.8221393750164137,1.090006652801443,0.38272201762859726,0.4226731124278966,0.45157086033776017,0.004310344827586299,0.014367816091954033,-0.015804597701149503,0.0,-0.2558374,,0.0,0.001434720229555153,-0.001434720229555153,0,0,0.0
2023-05-08,6.97,7.31,6.91,7.22,13814474,7.0517704625155995,7.074893893663636,7.125367263976795,7.172665939106453,7.236826413812761,1.8088174847671312,1.2355191625736515,0.7791411537896833,0.744384108437341,0.6879011130620923,0.9099077658483199,1.1179707134978771,0.854342469993395,1.1317696932449168,0.6698250772876223,0.5448784192863952,0.5022487016097158,0.001436781609195359,0.050287356321839116,-0.007183908045977017,0.03735632183908044,0.26683834,,0.0,-0.03586800573888094,0.03586800573888094,0,0,0.0
2023-05-09,7.3,7.31,6.86,6.93,14599000,7.011180308343733,7.048549549361156,7.106760857883767,7.157010072067328,7.22676653139267,1.53436532742809,1.2644190599335308,0.7823046572555346,0.7732661618391337,0.6974677691438874,0.8770458684536577,1.0613410993352046,0.8218967813895242,1.088832103561269,0.40633070683807965,0.4316444805384997,0.4530917662317476,0.011080332409972415,0.012465373961218829,-0.049861495844875314,-0.040166204986149645,0.06866173,,0.0,0.0057388809182209455,-0.0057388809182209455,0,0,0.0
2023-05-10,6.97,6.97,6.82,6.9,9454365,6.974120205562489,7.0215405403864,7.087069347609122,7.140428777095242,7.216052874625697,0.9178497249285137,0.9026204648754573,0.5312467000976366,0.5046467220553346,0.4503998525527785,0.872932150604547,1.0586709936209926,0.8206658100310905,1.0864101187330615,0.3866620476783978,0.42157442172293413,0.44831374927400064,0.005772005772005873,0.005772005772005873,-0.015873015873015817,-0.004329004329004182,-0.05140873,,0.0,0.010043041606886516,-0.010043041606886516,0,0,0.0
2023-05-11,6.92,6.92,6.54,6.64,21726136,6.862746803708326,6.952169533043418,7.0444913145034915,7.108143049540711,7.197165895129772,1.632600372249428,1.9275277240456765,1.1468544470139297,1.1067874198150456,0.9871347434870168,0.83766539400972,1.027671730256335,0.7906193178989288,1.050490961737847,0.2536497781150677,0.3442394344245704,0.4089695279140333,0.0028985507246375164,0.0028985507246375164,-0.05217391304347829,-0.037681159420289934,-0.42427704,,0.0,0.04734576757532283,-0.04734576757532283,0,0,0.0
2023-05-12,6.63,6.63,5.98,6.13,49269073,6.618497869138884,6.802684163399159,6.957396903598397,7.045037046344537,7.162176849387812,2.119649742220503,3.199945891575947,2.225668613488926,2.300642155980958,2.015144111571048,0.7643346236508701,0.9772112917937804,0.7286987746317308,0.9804739790110212,0.1375940395875782,0.24591829168144888,0.34623054197182657,-0.001506024096385561,-0.001506024096385561,-0.09939759036144569,-0.0768072289156626,-1.2542882,,0.0,0.12051649928263986,-0.12051649928263986,0,0,0.0
2023-05-15,6.12,6.14,5.93,6.08,16071856,6.438998579425923,6.67128704278113,6.873835293731883,6.982776591741664,7.126695641211162,0.6877556986634459,0.9909324925133647,0.7808126207864964,0.7669119135056096,0.6511039982001232,0.7555705281399572,0.9967048676251621,0.721622574853044,0.9833610938910493,0.1302885675408381,0.2384978776915446,0.3408346101151291,-0.0016313213703099683,0.0016313213703098572,-0.03262642740619903,-0.00815660685154973,-1.4895923,,0.0,0.12769010043041606,-0.12769010043041606,0,0,0.0
2023-05-16,6.15,6.22,6.03,6.1,12222900,6.325999052950616,6.567416671366379,6.800136694328846,6.9258232632422025,7.093033489040304,0.5451922422482536,0.7356825286155579,0.6817751061142963,0.5889995345723548,0.5002456158899791,0.7617305337121674,1.020592758413032,0.7227945708043299,0.9969707967367473,0.15277988647919438,0.24857508916888166,0.3451318670818155,0.011513157894736947,0.023026315789473673,-0.008223684210526327,0.0032894736842103978,-1.5083237,,0.0,0.12482065997130565,-0.12482065997130565,0,0,0.0
2023-05-17,6.1,6.13,5.91,5.95,7973461,6.2006660353004115,6.455159094754309,6.719171294868956,6.86286692367819,7.055556981202917,0.3561720679583426,0.46449517654321626,0.4604780149488897,0.3781700846612848,0.3259344288592869,0.7497966410835449,1.0150959269418045,0.7027019840698723,0.9839562246890271,0.12296724459976352,0.22388549424304455,0.3282382082445633,0.0,0.004918032786885185,-0.031147540983606503,-0.024590163934426146,-1.7524639,,0.0,0.14634146341463405,-0.14634146341463405,0,0,0.0
2023-05-18,5.95,6.05,5.75,5.87,21404649,6.090444023533608,6.348766532071707,6.63829783821477,6.798810993118307,7.01668626050774,0.9704086833967337,1.153557199435187,1.2369264743776034,0.9947752834098836,0.872935806559234,0.7487375018062622,1.0187194032075808,0.6915239759561093,0.9832767292766187,0.10881192974957381,0.21144033609715607,0.31945952020220714,0.0,0.01680672268907557,-0.03361344537815125,-0.013445378151260567,-1.7189274,,0.0,0.15781922525107595,-0.15781922525107595,0,0,0.0
2023-05-19,5.87,5.88,5.62,5.78,17635053,5.986962682355739,6.245354435331397,6.556555186956221,6.733081251626804,6.976139169999289,1.1394125334902294,0.8789225992837324,1.0246251918796332,0.8201837330162397,0.75698073556483,0.7487251851761781,1.0177469001043529,0.6829177180619933,0.9782821938658046,0.09365162459761497,0.1977031416023801,0.3096523485121474,0.0,0.0017035775127767216,-0.04258943781942082,-0.015332197614991494,-1.7008736,,0.0,0.1707317073170731,-0.1707317073170731,0,0,0.0
