date,open,high,low,close,volume,EMA_5,EMA_10,EMA_20,EMA_30,EMA_60,diff_vmvg5,diff_vmvg10,diff_vmvg20,diff_vmvg30,diff_vmvg60,diffupper20,difflower20,diffupper60,difflower60,RSI_5,RSI_10,RSI_20,open_chg,high_chg,low_chg,close_chg,predict,close_rsi,profit,advantage,price_change,buy,sell,drawdown
2023-04-26,7.7668,8.0468,7.4968,7.9368,48382236,8.097754038966338,8.22938035906326,8.43227812545935,8.627344607611974,9.040946721121939,2.129229801943499,2.227745807981214,2.4049614239562636,2.44198908827116,2.29589250854917,0.9042185562988075,0.997201171681471,0.7134332707277083,1.0466381186484943,0.240915823148866,0.3171808302789431,0.3596142828356762,-0.022650626667337748,0.012583681481854292,-0.056626566668344425,-0.0012583681481853626,-0.62141603,,0.0,0.0,0.0,0,0,0.0
2023-04-27,7.9368,8.0668,7.6968,7.8568,36125238,8.01743602597756,8.161638475597211,8.377470684939412,8.57763205228217,9.002122238462203,1.313135740920117,1.4868288970753294,1.7322826401575393,1.764893056887194,1.6796682983006141,0.8921874043540889,0.9980211329197326,0.707855105381835,1.04448814943285,0.2089274513434068,0.29878888170351653,0.3502554711255025,0.0,0.016379397238181825,-0.030238887208950738,-0.010079629069650209,-0.71915275,,0.0,0.010079629069650209,-0.010079629069650209,0,0,0.0
2023-04-28,7.8568,7.9268,7.7068,7.8268,28593945,7.9538906839850405,8.100758752761354,8.325025857802325,8.529191274715577,8.963587083102786,0.9813899328017259,1.1733026888960838,1.3085551482340334,1.3691529432230292,1.3178049970762622,0.8871265040953199,1.00447159810214,0.7068213214990451,1.048836673549221,0.19668577103897356,0.2917402325289838,0.3466939323186951,0.0,0.008909479686386446,-0.019091742185113447,-0.0038183484370226672,-0.7475712,,0.0,0.013859489970769023,-0.013859489970769023,0,0,0.0
2023-05-02,7.9768,8.1368,7.7868,8.0768,17056569,7.994860455990028,8.096402615895654,8.30138529991639,8.50000474086296,8.934512096771547,0.588531288192914,0.7195958109768777,0.8105201878953305,0.8351114582251636,0.8317942880171793,0.9161886020664447,1.039759809631344,0.731387528433783,1.08859376106188,0.5011534807324821,0.4187124557986659,0.40019449492707226,0.019164920529462837,0.039607502427556396,-0.005110645474523445,0.031941534215771394,-0.2842991,,0.0,-0.01763935087188795,0.01763935087188795,0,0,0.0
2023-05-03,8.0468,8.0468,7.7268,7.7468,11999126,7.912173637326686,8.032838503914626,8.248567652305306,8.451410886613738,8.895570716549528,0.4141097576837602,0.518721197101775,0.5664865887565903,0.5679868362196414,0.5728144189942832,0.8806935288715477,1.00642422157546,0.7024175660724475,1.053246131951436,0.3083312047430134,0.33153932842192924,0.3593097759753281,-0.003714342313787755,-0.003714342313787755,-0.043333993660855885,-0.040857765451664085,-0.59025234,,0.0,0.023939119040419232,-0.023939119040419232,0,0,0.0
2023-05-04,7.7868,8.0268,7.7668,7.9968,16642448,7.940382424884458,8.02628604865742,8.224589780657181,8.422081151993497,8.866102824203642,0.7636075023743724,0.7505574952316654,0.807487408397146,0.8493322920367758,0.8277933402508378,0.9138053958194827,1.0409108059754821,0.7279964600320675,1.092718083917027,0.4930426977071816,0.4312168103242417,0.4075741183960583,0.005163422316311284,0.03614395621417876,0.002581711158155642,0.0322713894769453,-0.19936225,,0.0,-0.007559721802237851,0.007559721802237851,0,0,0.0
2023-05-05,8.0168,8.1668,7.8568,8.1368,16308900,8.005854949922972,8.04637949435607,8.216228849166022,8.403675916381014,8.842191256196966,0.9211532439841894,0.7368115149118364,0.7964241532159874,0.8465932538372365,0.8255242761808053,0.9352499218543617,1.0583125949013268,0.743427776290537,1.1165231970933034,0.5728858593340443,0.4795093094789881,0.43276291027155145,0.0025010004001599917,0.021258503401360596,-0.017507002801120497,0.017507002801120386,0.10353879,,0.0,-0.025199072674125578,0.025199072674125578,0,0,0.0
2023-05-08,8.0568,8.3768,8.0568,8.3068,20657302,8.106169966615315,8.09372867720042,8.224854673054972,8.397425857259659,8.824637444518377,1.2842057006527428,0.9489270134457652,1.0065070583312332,1.0835879482865505,1.067003248860382,0.9550121207058544,1.0804201423295177,0.7628070457329502,1.1421702498773052,0.6552903199083947,0.5330055236055091,0.46200119595239675,-0.009831874938550533,0.029495624815652377,-0.009831874938550533,0.02089273424442073,0.44465843,,0.0,-0.04661828444713256,0.04661828444713256,0,0,0.0
2023-05-09,8.3668,8.3668,7.8968,7.9668,19831882,8.059713311076877,8.070650735891252,8.200278037525928,8.369643543888069,8.796511626665316,1.147670672201296,0.8500254037642548,0.9235758809674542,0.9906439543904889,0.9879909737797709,0.9160196924995501,1.0390474817382518,0.7363004939455675,1.098379959420499,0.44206694214543774,0.43390197686476173,0.41677450440207037,0.007222998025713689,0.007222998025713689,-0.04935715317571154,-0.04093032214571202,0.1716595,,0.0,-0.0037798609011188145,0.0037798609011188145,0,0,0.0
2023-05-10,7.9868,8.4268,7.9868,8.3368,23075652,8.152075540717918,8.119041511183752,8.213280129190126,8.36752460557271,8.781439114315633,1.2210412278824176,1.0071552375333264,1.14807301388973,1.1879993056184681,1.202780595876149,0.9598841803003131,1.0868814870900836,0.7771322746141774,1.147694505319336,0.6132509368624414,0.537811806466117,0.4755814918234949,0.0025104182356781024,0.05773961942059547,0.0025104182356781024,0.04644273736004423,0.59388417,,0.0,-0.050398145348251155,0.050398145348251155,0,0,0.0
