date,open,high,low,close,volume,EMA_5,EMA_10,EMA_20,EMA_30,EMA_60,diff_vmvg5,diff_vmvg10,diff_vmvg20,diff_vmvg30,diff_vmvg60,diffupper20,difflower20,diffupper60,difflower60,RSI_5,RSI_10,RSI_20,open_chg,high_chg,low_chg,close_chg,predict,close_rsi,profit,advantage,price_change,buy,sell,drawdown
2023-04-26,8.9636,9.0436,8.9236,9.0436,4146285,9.02594337620664,9.08796370890279,9.147644947721371,9.162795291661542,9.108130779833777,0.9547804822205651,0.6252116698308565,0.8364367541509048,0.8361889848567827,0.7561696965035537,0.9478425521471434,1.0221121314872956,0.9462748641966092,1.0141430877163975,0.43951992813141155,0.4206192360514552,0.45815871376406625,0.0,0.008924985496898685,-0.004462492748449232,0.008924985496898685,-0.8239798,,0,0.0,0.0,0,0,0.0
2023-04-27,9.0036,9.0836,8.8836,9.0636,4161641,9.038495584137761,9.083533943647735,9.139640666986002,9.156395595425314,9.106670754265457,1.0200865477250405,0.6501170902576401,0.83975903280823,0.8484008800022794,0.7706786876420954,0.9499090964246629,1.025334085960581,0.9485271214394546,1.015974846455954,0.4770928585164842,0.4383287399523691,0.46612150665520824,-0.004423017382458205,0.004423017382458427,-0.017692069529833265,0.0022115086912291027,-0.585218,,0,-0.0022115086912291027,0.0022115086912291027,0,0,0.0
2023-04-28,9.0636,9.1836,9.0436,9.1036,7039046,9.060197056091841,9.087182317529965,9.136208222511145,9.15298942797852,9.106570073797736,1.5180523194726758,1.0938216095605768,1.362365646881168,1.4120231278222326,1.3132049893262265,0.954286017153379,1.0305764982014078,0.9527791596882047,1.020230489322608,0.5521493278389218,0.47405365855893544,0.4821432352536067,0.0,0.013239772275916994,-0.0022066287126527584,0.004413257425305739,-0.136893,,0,-0.00663452607368753,0.00663452607368753,0,0,0.0
2023-05-02,9.1236,9.1836,9.0636,9.1636,3685086,9.094664704061229,9.101076441615426,9.13881696322437,9.153673981012165,9.108439907443712,0.8099199288246018,0.6047248240322279,0.713702419040639,0.7563004751692632,0.7070107512922051,0.9609083486744113,1.0376855000941332,0.9593471785386497,1.0272378843346617,0.6471204071838318,0.5244641633807082,0.50557139553652,0.0021969330814182175,0.008787732325673314,-0.004393866162836768,0.006590799244255097,0.20545045,,0,-0.01326905214737506,0.01326905214737506,0,0,0.0
2023-05-03,9.0036,9.2036,8.9836,9.1836,5586447,9.124309802707486,9.116080724958076,9.14308201434586,9.155604691914606,9.110904172773425,1.1432843145793299,1.090128445175544,1.0495651162878863,1.143822122905937,1.090442853791059,0.9631192300601727,1.0400533126929352,0.9625998994669219,1.0293068262940588,0.6757688874255868,0.5407664836453534,0.5132972666373163,-0.017460386747566448,0.004365096686891556,-0.019642935091012448,0.002182548343445667,0.34158078,,0,-0.015480560838604163,0.015480560838604163,0,0,0.0
2023-05-04,9.0636,9.1836,9.0636,9.1436,3794225,9.130739868471657,9.121084229511153,9.14313134631292,9.15483019566205,9.111976167108722,0.7829039688446761,0.8301088641968247,0.7109835327202079,0.793008224678493,0.7393147690613052,0.9593411334393591,1.0359757557852387,0.9594774917559665,1.0248263987141069,0.5617540733223678,0.5024859831385433,0.49694935099963206,-0.013066771200836436,0.0,-0.013066771200836436,-0.004355590400278886,0.36611906,,0,-0.011057543456145735,0.011057543456145735,0,0,0.0
2023-05-05,9.1436,9.2436,9.1436,9.2236,3190941,9.161693245647772,9.139723460509124,9.150795027616452,9.15926695723224,9.115635964908435,0.6899911035899579,0.7391967640768806,0.5968690379213056,0.6834350340614087,0.6330176937202187,0.967734686380777,1.0450398071941824,0.9685432902076017,1.033723074729423,0.6917660941737812,0.5701115749615583,0.5285595117588897,0.0,0.010936611400323981,0.0,0.008749289120258963,0.6844968,,0,-0.019903578221062368,0.019903578221062368,0,0,0.0
2023-05-08,9.1636,9.2236,9.1036,9.1036,4133395,9.142328830431849,9.133155558598373,9.146300263081551,9.155675540636613,9.115241343108158,1.007054217804696,0.9457126054388166,0.749175404005244,0.882814415725946,0.81508417011309,0.9558337809106278,1.0322770988759622,0.9567945386018164,1.0205242013234321,0.44450947914040884,0.4648109679224557,0.480851269926734,-0.006505052257252952,0.0,-0.013010104514506238,-0.013010104514506238,0.32307747,,0,-0.00663452607368753,0.00663452607368753,0,0,0.0
2023-05-09,9.0836,9.1636,9.0236,9.0836,4958066,9.122752553621233,9.124145457035032,9.140328809454736,9.151025505756833,9.114203922022645,1.136758258666656,1.10775044494828,0.8939082678285083,1.0403104849376663,0.9817211325622355,0.9549406189024424,1.0309402958496439,0.9561718084627719,1.0181999878959251,0.4137033951505058,0.4494383653772382,0.47335557062315586,-0.0021969330814183285,0.006590799244255097,-0.008787732325673314,-0.0021969330814183285,0.06859354,,0,-0.004423017382458427,0.004423017382458427,0,0,0.0
2023-05-10,9.0436,9.0636,9.0036,9.0236,4116902,9.089701702414155,9.105864464846844,9.129211779982857,9.142804505385424,9.11123330162846,1.0098206241024086,0.9098306914674066,0.7285696134918019,0.8616473671039407,0.8129691089574627,0.9501828865397366,1.025583683251097,0.9513062818455162,1.0116464976860764,0.3283651364992476,0.4048109228768764,0.4511471703684796,-0.0044035404465191386,-0.002201770223259625,-0.008807080893038055,-0.006605310669778541,-0.25855944,,0,0.0022115086912291027,-0.0022115086912291027,0,0,0.0
2023-05-11,9.0236,9.0436,8.9636,9.0236,6567737,9.067667801609437,9.090907289420144,9.119153515222585,9.135113892134752,9.108360078624248,1.4211342017219804,1.3780002705388867,1.1509579042561715,1.340147296701641,1.2976644854823653,0.9548444796949643,1.0250753338633294,0.9537082247875259,1.011054489508024,0.3283651364992476,0.4048109228768764,0.4511471703684796,0.0,0.002216410301875138,-0.006649230905625303,0.0,-0.33816454,,0,0.0022115086912291027,-0.0022115086912291027,0,0,0.0
2023-05-12,9.0236,9.0436,8.9636,9.0036,4928089,9.046311867739625,9.0750332367983,9.10814841853472,9.126629124900253,9.104925321948043,0.992850298518842,1.015976209390797,0.8726432180833311,0.9970400550650595,0.979425866258065,0.9618239310873378,1.018710165067741,0.953072379654621,1.0089636591571258,0.29650911660531065,0.38891870838467085,0.44346262216982163,0.0,0.002216410301875138,-0.006649230905625303,-0.002216410301875027,-0.36227915,,0,0.004423017382458205,-0.004423017382458205,0,0,0.0
2023-05-15,8.9436,9.0636,8.9436,9.0036,3506469,9.032074578493084,9.062045375562244,9.098191426293317,9.118691762003463,9.101603180244828,0.726125815051382,0.7810344240332086,0.6377559875884432,0.7042113868906085,0.698064619149929,0.9696210966949235,1.0151179755587552,0.9548817761930342,1.008824129619995,0.2965091166053106,0.38891870838467085,0.44346262216982163,-0.0066640010662402105,0.0066640010662399884,-0.0066640010662402105,0.0,-0.31552884,,0,0.004423017382458205,-0.004423017382458205,0,0,0.0
